Row ID,Order ID,order_date,ship_date,customer_name,Customer ID,segment,category,sub_category,product_name,country,city,state,region,ship_mode,sales
136,CA-2017-145583,2017-10-13,2017-10-19,Lena Creighton,LC-16885,Consumer,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",United States,Roseville,California,West,Standard Class,11.52
137,CA-2017-145583,2017-10-13,2017-10-19,Lena Creighton,LC-16885,Consumer,Office Supplies,Fasteners,Ideal Clamps,United States,Roseville,California,West,Standard Class,4.02
138,CA-2017-145583,2017-10-13,2017-10-19,Lena Creighton,LC-16885,Consumer,Office Supplies,Binders,GBC Wire Binding Strips,United States,Roseville,California,West,Standard Class,76.176
139,CA-2017-145583,2017-10-13,2017-10-19,Lena Creighton,LC-16885,Consumer,Office Supplies,Supplies,Fiskars Softgrip Scissors,United States,Roseville,California,West,Standard Class,65.88
140,CA-2017-145583,2017-10-13,2017-10-19,Lena Creighton,LC-16885,Consumer,Furniture,Furnishings,Longer-Life Soft White Bulbs,United States,Roseville,California,West,Standard Class,43.12
141,CA-2017-110366,2017-09-05,2017-09-07,Jonathan Doherty,JD-15895,Corporate,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",United States,Philadelphia,Pennsylvania,East,Second Class,82.8
142,CA-2018-106180,2018-09-18,2018-09-23,Sally Hughsby,SH-19975,Corporate,Office Supplies,Art,Newell 343,United States,San Francisco,California,West,Standard Class,8.82
143,CA-2018-106180,2018-09-18,2018-09-23,Sally Hughsby,SH-19975,Corporate,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,United States,San Francisco,California,West,Standard Class,10.86
144,CA-2018-106180,2018-09-18,2018-09-23,Sally Hughsby,SH-19975,Corporate,Office Supplies,Paper,Xerox 1911,United States,San Francisco,California,West,Standard Class,143.7
145,CA-2018-155376,2018-12-22,2018-12-27,Sandra Glassco,SG-20080,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,United States,Independence,Missouri,Central,Standard Class,839.43
146,CA-2016-110744,2016-09-07,2016-09-12,Helen Andreada,HA-14920,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,United States,Pasadena,California,West,Standard Class,671.93
147,CA-2015-110072,2015-10-22,2015-10-28,Maureen Gastineau,MG-17680,Home Office,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",United States,Newark,Ohio,East,Standard Class,93.888
148,CA-2017-114489,2017-12-05,2017-12-09,Justin Ellison,JE-16165,Corporate,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,United States,Franklin,Wisconsin,Central,Standard Class,384.45
149,CA-2017-114489,2017-12-05,2017-12-09,Justin Ellison,JE-16165,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,United States,Franklin,Wisconsin,Central,Standard Class,149.97
150,CA-2017-114489,2017-12-05,2017-12-09,Justin Ellison,JE-16165,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",United States,Franklin,Wisconsin,Central,Standard Class,1951.84
151,CA-2017-114489,2017-12-05,2017-12-09,Justin Ellison,JE-16165,Corporate,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,United States,Franklin,Wisconsin,Central,Standard Class,171.55
152,CA-2017-158834,2017-03-13,2017-03-16,Tamara Willingham,TW-21025,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,United States,Scottsdale,Arizona,West,First Class,157.92
153,CA-2017-158834,2017-03-13,2017-03-16,Tamara Willingham,TW-21025,Home Office,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,United States,Scottsdale,Arizona,West,First Class,203.184
154,CA-2016-124919,2016-05-31,2016-06-02,Stephanie Phelps,SP-20650,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,United States,San Jose,California,West,First Class,58.38
155,CA-2016-124919,2016-05-31,2016-06-02,Stephanie Phelps,SP-20650,Corporate,Office Supplies,Paper,Xerox 1883,United States,San Jose,California,West,First Class,105.52
156,CA-2016-124919,2016-05-31,2016-06-02,Stephanie Phelps,SP-20650,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",United States,San Jose,California,West,First Class,80.88
157,CA-2016-118948,2016-05-28,2016-06-03,Neil Knudson,NK-18490,Home Office,Office Supplies,Art,Newell 311,United States,Seattle,Washington,West,Standard Class,6.63
158,CA-2015-104269,2015-03-01,2015-03-06,Dave Brooks,DB-13060,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,United States,Seattle,Washington,West,Second Class,457.568
159,CA-2017-114104,2017-11-20,2017-11-24,Nora Paige,NP-18670,Consumer,Office Supplies,Labels,Avery 519,United States,Edmond,Oklahoma,Central,Standard Class,14.62
160,CA-2017-114104,2017-11-20,2017-11-24,Nora Paige,NP-18670,Consumer,Technology,Phones,Avaya 5420 Digital phone,United States,Edmond,Oklahoma,Central,Standard Class,944.93
161,CA-2017-162733,2017-05-11,2017-05-12,Ted Trevino,TT-21070,Consumer,Office Supplies,Paper,Xerox 1920,United States,Los Angeles,California,West,First Class,5.98
162,CA-2016-119697,2016-12-28,2016-12-31,Eric Murdock,EM-13960,Consumer,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,United States,Philadelphia,Pennsylvania,East,Second Class,54.384
163,CA-2017-154508,2017-11-16,2017-11-20,Ruben Dartt,RD-19900,Consumer,Office Supplies,Envelopes,Staple envelope,United States,Carlsbad,New Mexico,West,Standard Class,28.4
164,CA-2017-113817,2017-11-07,2017-11-11,Max Jones,MJ-17740,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,United States,Seattle,Washington,West,Standard Class,27.68
165,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,United States,San Antonio,Texas,Central,Standard Class,9.936
166,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,United States,San Antonio,Texas,Central,Standard Class,8159.952
167,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,United States,San Antonio,Texas,Central,Standard Class,275.928
168,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,United States,San Antonio,Texas,Central,Standard Class,1740.06
169,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,United States,San Antonio,Texas,Central,Standard Class,32.064
170,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,United States,San Antonio,Texas,Central,Standard Class,177.98
171,CA-2015-139892,2015-09-08,2015-09-12,Becky Martin,BM-11140,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,United States,San Antonio,Texas,Central,Standard Class,143.976
172,CA-2015-118962,2015-08-05,2015-08-09,Chad Sievert,CS-12130,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",United States,Los Angeles,California,West,Standard Class,20.94
173,CA-2015-118962,2015-08-05,2015-08-09,Chad Sievert,CS-12130,Consumer,Office Supplies,Paper,Xerox 1913,United States,Los Angeles,California,West,Standard Class,110.96
174,CA-2015-118962,2015-08-05,2015-08-09,Chad Sievert,CS-12130,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",United States,Los Angeles,California,West,Standard Class,340.144
175,US-2015-100853,2015-09-14,2015-09-19,Jennifer Braxton,JB-15400,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,United States,Chicago,Illinois,Central,Standard Class,52.448
176,US-2015-100853,2015-09-14,2015-09-19,Jennifer Braxton,JB-15400,Corporate,Office Supplies,Labels,Avery 51,United States,Chicago,Illinois,Central,Standard Class,20.16
177,US-2018-152366,2018-04-21,2018-04-25,Shirley Jackson,SJ-20500,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",United States,Houston,Texas,Central,Second Class,97.264
178,US-2016-101511,2016-11-21,2016-11-23,Joel Eaton,JE-15745,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",United States,Newark,Ohio,East,Second Class,396.802
179,US-2016-101511,2016-11-21,2016-11-23,Joel Eaton,JE-15745,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,United States,Newark,Ohio,East,Second Class,15.88
180,CA-2016-137225,2016-12-15,2016-12-19,Jim Kriz,JK-15640,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",United States,New York City,New York,East,Standard Class,3.28
181,CA-2015-166191,2015-12-05,2015-12-09,David Kendrick,DK-13150,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",United States,Decatur,Illinois,Central,Second Class,24.816
182,CA-2015-166191,2015-12-05,2015-12-09,David Kendrick,DK-13150,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,United States,Decatur,Illinois,Central,Second Class,408.744
183,CA-2015-158274,2015-11-19,2015-11-24,Robert Marley,RM-19675,Home Office,Technology,Phones,AT&T TR1909W,United States,Monroe,Louisiana,South,Second Class,503.96
184,CA-2015-158274,2015-11-19,2015-11-24,Robert Marley,RM-19675,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),United States,Monroe,Louisiana,South,Second Class,149.95
185,CA-2015-158274,2015-11-19,2015-11-24,Robert Marley,RM-19675,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,United States,Monroe,Louisiana,South,Second Class,29.0
186,CA-2017-105018,2017-11-28,2017-12-02,Sally Knutson,SK-19990,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,United States,Fairfield,Connecticut,East,Standard Class,7.16
187,CA-2015-123260,2015-08-26,2015-08-30,Frank Merwin,FM-14290,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,United States,Los Angeles,California,West,Standard Class,176.8
188,CA-2017-157000,2017-07-16,2017-07-22,Alice McCarthy,AM-10360,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",United States,Grand Prairie,Texas,Central,Standard Class,37.224
189,CA-2017-157000,2017-07-16,2017-07-22,Alice McCarthy,AM-10360,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,United States,Grand Prairie,Texas,Central,Standard Class,20.016
190,CA-2016-102281,2016-10-12,2016-10-14,Mark Packer,MP-17470,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",United States,New York City,New York,East,First Class,899.136
191,CA-2016-102281,2016-10-12,2016-10-14,Mark Packer,MP-17470,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,United States,New York City,New York,East,First Class,71.76
192,CA-2016-102281,2016-10-12,2016-10-14,Mark Packer,MP-17470,Home Office,Office Supplies,Paper,Xerox 205,United States,New York City,New York,East,First Class,51.84
193,CA-2016-102281,2016-10-12,2016-10-14,Mark Packer,MP-17470,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",United States,New York City,New York,East,First Class,626.352
194,CA-2016-102281,2016-10-12,2016-10-14,Mark Packer,MP-17470,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,United States,New York City,New York,East,First Class,19.9
195,CA-2016-131457,2016-10-31,2016-11-06,Mary Zewe,MZ-17515,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,United States,Redlands,California,West,Standard Class,14.28
196,CA-2015-140004,2015-03-21,2015-03-25,Cassandra Brandow,CB-12025,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",United States,Hamilton,Ohio,East,Standard Class,7.408
197,CA-2015-140004,2015-03-21,2015-03-25,Cassandra Brandow,CB-12025,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",United States,Hamilton,Ohio,East,Standard Class,6.048
198,CA-2018-107720,2018-11-06,2018-11-13,Valerie Mitchum,VM-21685,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,United States,Westfield,New Jersey,East,Standard Class,46.26
199,US-2018-124303,2018-07-06,2018-07-13,Fred Hopkins,FH-14365,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",United States,Philadelphia,Pennsylvania,East,Standard Class,2.946
200,US-2018-124303,2018-07-06,2018-07-13,Fred Hopkins,FH-14365,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",United States,Philadelphia,Pennsylvania,East,Standard Class,16.056
201,CA-2018-105074,2018-06-24,2018-06-29,Maria Bertelson,MB-17305,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,United States,Akron,Ohio,East,Standard Class,21.744
202,CA-2015-133690,2015-08-03,2015-08-05,Bruce Stewart,BS-11755,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,United States,Denver,Colorado,West,First Class,218.75
203,CA-2015-133690,2015-08-03,2015-08-05,Bruce Stewart,BS-11755,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",United States,Denver,Colorado,West,First Class,2.6
204,US-2018-116701,2018-12-17,2018-12-21,Logan Currie,LC-17140,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,United States,Dallas,Texas,Central,Second Class,66.284
205,CA-2018-126382,2018-06-03,2018-06-07,Heather Kirkland,HK-14890,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",United States,Franklin,Tennessee,South,Standard Class,35.168
206,CA-2018-108329,2018-12-09,2018-12-14,Laurel Elliston,LE-16810,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,United States,Whittier,California,West,Standard Class,444.768
207,CA-2018-135860,2018-12-01,2018-12-07,Joseph Holt,JH-15985,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",United States,Saginaw,Michigan,Central,Standard Class,83.92
208,CA-2018-135860,2018-12-01,2018-12-07,Joseph Holt,JH-15985,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,United States,Saginaw,Michigan,Central,Standard Class,131.98
209,CA-2018-135860,2018-12-01,2018-12-07,Joseph Holt,JH-15985,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",United States,Saginaw,Michigan,Central,Standard Class,15.92
210,CA-2018-135860,2018-12-01,2018-12-07,Joseph Holt,JH-15985,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",United States,Saginaw,Michigan,Central,Standard Class,52.29
211,CA-2018-135860,2018-12-01,2018-12-07,Joseph Holt,JH-15985,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",United States,Saginaw,Michigan,Central,Standard Class,91.99
212,CA-2016-101007,2016-02-09,2016-02-13,Michael Stewart,MS-17980,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,United States,Dallas,Texas,Central,Second Class,20.8
213,CA-2016-146262,2016-01-02,2016-01-09,Victoria Wilson,VW-21775,Corporate,Office Supplies,Labels,Avery 505,United States,Medina,Ohio,East,Standard Class,23.68
214,CA-2016-146262,2016-01-02,2016-01-09,Victoria Wilson,VW-21775,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,United States,Medina,Ohio,East,Standard Class,452.45
215,CA-2016-146262,2016-01-02,2016-01-09,Victoria Wilson,VW-21775,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,United States,Medina,Ohio,East,Standard Class,62.982
216,CA-2016-146262,2016-01-02,2016-01-09,Victoria Wilson,VW-21775,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,United States,Medina,Ohio,East,Standard Class,1188.0
217,CA-2016-146262,2016-01-02,2016-01-09,Victoria Wilson,VW-21775,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,United States,Medina,Ohio,East,Standard Class,89.584
218,CA-2017-130162,2017-10-28,2017-11-01,Jonathan Howell,JH-15910,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",United States,Los Angeles,California,West,Standard Class,93.06
219,CA-2017-130162,2017-10-28,2017-11-01,Jonathan Howell,JH-15910,Consumer,Technology,Phones,Adtran 1202752G1,United States,Los Angeles,California,West,Standard Class,302.376
220,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,United States,Dublin,Ohio,East,First Class,5.584
221,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",United States,Dublin,Ohio,East,First Class,22.704
222,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,United States,Dublin,Ohio,East,First Class,19.776
223,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",United States,Dublin,Ohio,East,First Class,72.704
224,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,United States,Dublin,Ohio,East,First Class,479.988
225,CA-2016-169397,2016-12-24,2016-12-27,Joni Blumstein,JB-15925,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,United States,Dublin,Ohio,East,First Class,27.168
226,CA-2016-163055,2016-08-09,2016-08-16,David Smith,DS-13180,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",United States,Detroit,Michigan,Central,Standard Class,2.2
227,CA-2016-163055,2016-08-09,2016-08-16,David Smith,DS-13180,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,United States,Detroit,Michigan,Central,Standard Class,622.45
228,CA-2016-163055,2016-08-09,2016-08-16,David Smith,DS-13180,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,United States,Detroit,Michigan,Central,Standard Class,21.98
